,smiles,microsom_stab_h
2843,C[C@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)Cc1cccs1,2.185986704
2844,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,1.621819973
2845,O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,1.989605531
2846,c1cnc(NCc2cccc3cnccc23)nc1,1.782028069
2847,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,0.880813592
2848,Cc1cccc(NC(=O)C(=O)c2c(C)nn(C)c2C)n1,1.286748297
2850,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,0.927195258
2852,c1cnc2c(Oc3ncnc4sccc34)cccc2c1,1.646266456
2854,Cc1cc(NC(=O)c2ccc(NC3CC3)nc2)[nH]n1,0.807467376
2856,Cc1cc(N(C)CC(C)(C)O)ncc1Br,1.556953454
2858,Cc1cc(CSCc2c(C)noc2C)no1,2.113147531
2860,Cc1ccc(CCNc2nc(C)cc(C)n2)cn1,1.103974669
2861,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,1.588831726
2863,CCOc1ccc(Oc2ccc(OCc3cc(F)ccc3F)cc2)c(N)c1,0.943791199
2864,NCCCc1nc(-c2ccncc2)cs1,1.466763852
2865,CCN(Cc1cccs1)C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.17829189
2866,O=c1[nH]c2ccccc2n1C1CCN(Cc2csc(COc3ccc(F)cc3)n2)CC1,2.320241862
2867,Cc1ccc(OCCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,2.088741906
2868,O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(Cc3ccccc3)no2)CC1,1.843151769
2869,O=C(Cc1csc(-c2ccc(F)cc2)n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.539561584
2870,Cc1cc(OCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1Cl,2.63502307
2871,O=C(CCc1ccc(-c2ccccc2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.405773101
2872,Cc1nc(CCNc2cnccc2C#N)cs1,1.745191942
2874,O=C(NCc1cccc2c1OCCCO2)c1cscn1,0.884625463
2875,Nc1c(-c2ccc(F)cc2)ncn1Cc1ccccc1,1.163936209
2876,Cn1ncc2c(NOCc3ccccc3)ncnc21,1.181872159
2877,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])s3)cc2)n1,1.146159056
2878,N#Cc1cnc2ccccc2c1OCCO,1.017826038
2879,CCN(CC)C(=O)Oc1cccc2cccnc12,1.313403163
2880,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1.1700566
2881,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,1.167919843
2883,CC(C)c1noc(-c2ccc(N)cc2)n1,1.673030128
2884,O=S(=O)(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccccc1,0.881384657
2885,Cc1ccc2[nH]c(CNC(=O)c3cc(C(F)F)nn3C)nc2c1C,1.299834041
2886,Oc1c(C(c2ccc(F)cc2)N2CCCCC2)ccc2cccnc12,1.545255324
2887,CCCCN(CC)c1nc(C)nc2c1c(C)c(C)n2-c1c(C)cc(C)cc1C,2.296645449
2890,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)cc1,1.32516661
2891,CC(C)(C)c1csc(Cn2ccnc2-c2ccccn2)n1,2.084754963
2892,Cc1cccnc1CNC(=O)c1ccc(Cl)s1,1.597881585
2895,CCc1noc(-c2ccc(C)c(N)c2)n1,2.319774171
2896,Cc1ccc(S(=O)(=O)N2CCCc3ccc(NS(=O)(=O)c4ccc(F)cc4C)cc32)cc1,2.269490384
2897,Cc1ccc(S(=O)(=O)N2CCCc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc32)cc1,2.387151611
2898,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,2.744454933
2899,Clc1cnc(NCC2(c3ccncc3)CC2)nc1,1.415357362
2900,CCOc1ccc(CC(=O)N2CCC3(CC2)Nc2cc(C)ccc2-n2cccc23)cc1OCC,2.270932586
2901,COCc1ncc(CN2CCC(Oc3cccc(C)c3)CC2)cn1,1.006893708
2902,COCC(C)(C)CNC(=O)C1(Cn2cccn2)CC1,1.112403893
2903,CC(=O)c1ccc(-c2ccc(-c3nn[nH]n3)cc2)cc1,1.045127307
2904,Cc1ccn(-c2ccc(NCC3CC3)nn2)n1,1.043244354
2905,O=C(Cn1ncc2ccccc21)Nc1ccc2c(c1)CCO2,1.136815658
2906,CC(C)(CNc1cnn(CCO)c1)c1ccccc1,0.92417587
2908,CC(C)(C)c1cc(C(=O)CSc2nncn2-c2ccccc2)cc(C(C)(C)C)c1O,1.200689847
2910,Fc1cc(CCNc2ncnc3sccc23)c2c(c1)COCO2,2.339252634
2911,c1ccc(-c2nccc(NCc3nnc4n3CCCCC4)n2)cc1,1.896845758
2912,COc1ccc(Nc2nc(Cl)cc(Cl)n2)cc1,2.275092424
2917,Cn1nccc1C(=O)C1CCN(C(=O)c2cccs2)CC1,1.087994255
2919,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,1.488353265
2920,CCOc1ccc2nc3c(cc2c1)CN(CCOC)C(=O)O3,1.080626487
2921,Cc1nc(-c2ccccc2)c(C(=O)Nc2cc(Cl)cc(Cl)c2)s1,1.409730293
2922,Clc1cnc(Oc2ccc3cn[nH]c3c2)nc1,1.111564935
2923,COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,1.341988169
2924,COc1ccccc1-n1ncc2c(=O)[nH]c(SC(C)c3ccccc3)nc21,2.350095969
2925,Cc1cc(CN(C)C(=O)C(=O)Nc2ccc(F)c(C)c2)no1,1.137923512
2926,Nc1nc2ccccc2n1C1CCCC1,1.569362203
2928,O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1,1.15703345
2929,Cc1ccc(F)cc1NCc1csc(-c2cnn(C)c2)n1,1.604334073
2931,Cc1nonc1C(=O)Nc1cccnc1N(C)C,1.220918364
2932,O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,1.725970509
2933,CCOc1cc(-c2nnc(NC(=O)c3cccc(C(F)(F)F)c3)o2)cc(OCC)c1OCC,0.881384657
2934,CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCCCCC1,1.709074824
2937,Cc1ccccc1-c1cc(N)n(Cc2ccccc2)n1,1.52167408
2939,COCCCNc1ncc(-c2ccsc2)c(-c2nc(C)c(C)s2)n1,1.373573981
2940,CCCCNc1nc2c(cc1C#N)CCC2,2.354563633
2941,CN(C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCCCNC(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,2.104937561
2942,O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2cccs2)C1,1.553749564
2943,COc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)Nc3cccc4ncccc34)C2)cc1,1.353570042
2944,CCC(C)(C)c1ccc(Oc2ccc(NC3=NN(c4ccccc4)C(=O)C3)cc2)cc1,0.881384657
2945,CS(=O)(=O)N1CCN(Cc2cc3c(cc2O)OCO3)CC1,1.456684804
2946,CCCn1ncc(CN2CCC(c3ncc[nH]3)CC2)c1C,0.865222456
2947,CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,0.880813592
2948,Cc1nccc(-c2cccc(NCC(=O)Nc3ccc(F)cc3)c2)n1,1.59216565
2949,CN(C)C(=O)CCNc1ccnc2ccc(Cl)cc12,0.816638945
2950,CCN1C(=O)C(C)(C)COc2cc(NS(=O)(=O)c3cc(C)c(C)cc3OC)ccc21,2.648072874
2951,CCN1CCc2c(sc(NC(=O)CS(=O)(=O)c3ccccc3)c2-c2nc3ccccc3s2)C1,1.854977534
2952,COc1cc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)ccc1OC(C)C,1.825101412
2955,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0.978819387
2956,CCc1cc2c(OCC(=O)N3CCCC3)ncnc2s1,1.411383978
2957,Cc1cc(NC(=O)c2cc(F)cc(F)c2)sn1,2.114844413
2958,Nc1ccccc1-c1nc(C2CC2)no1,2.507337646
2960,CC(C)c1nccn1Cc1nc(-c2cccs2)no1,1.132163596
2961,CC(=O)NCCOc1ccc2ccccc2n1,1.109274738
2962,Nc1nn(C(=O)Cc2ccc(F)cc2)c2cccc(F)c12,1.222091886
2964,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1.532397627
2965,CC(=O)N(CC(N)=O)c1ccc(C)cc1,0.702516697
2968,Nc1ccccc1-c1nc(C2CCCCCC2)no1,1.678336247
2971,CSC1(CNc2cncc(Cl)n2)CCOCC1,1.006893708
2972,O=C(NCCN1CCc2ccccc2C1=O)c1ccncc1,1.13232374
2973,O=C(N[C@H](CO)CC1CCCCC1)c1cccc(-c2cnccn2)c1,2.296781425
2974,CC(=O)N1CCCN(Cc2ccc(C(=O)N3CCCC3)cc2)c2ccccc21,2.35636436
2975,Nc1nc(N2CCN(CC3CCCC3)C(=O)C2)cc(-n2cccn2)n1,1.673665876
2977,CN(c1nc2ccccc2o1)C1CCN(C2CCOCC2)CC1,2.641865592
2979,Cc1cc(C)c(S(=O)(=O)Nc2ccccc2)c(C)c1,2.136016249
2980,Cc1cccc(C)c1NCc1noc(C2CC2)n1,2.308321055
2981,CN1CCN(c2ccc3nc(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)[nH]c3c2)CC1,2.248341157
2982,Cc1cc(CSCc2ccc(C#N)cc2)no1,1.88295691
2983,CCN1CCC(Oc2ncnc3c2c(C)c(C)n3C2CCCCC2)CC1,1.500785173
2984,COc1ccc2c(c1)CCCN(C(=O)NCCc1ccccn1)C2,2.241608732
2985,CN1C(=O)c2ccc(C(=O)N(CC3CCCCC3)C3CC3)cc2C1=O,2.089809768
2987,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc32)c1C,1.7648722
2988,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,1.958442761
2990,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,1.784759895
2993,Cc1cc(-n2nc(C)cc2N)nc(C)n1,1.770380657
2994,Cc1cc(-c2cccc3ccnn23)nc(N2CCCC2)n1,2.087430008
2995,COc1ncccc1CNc1c(C#N)cnc2c(C)cc(F)cc12,2.192057039
2999,Cc1ccnc2[nH]c(CSCc3ccccc3)nc12,1.926254961
3001,CC(C)(C)OC(=O)N1CCCN1C(=O)c1cc2cc(Cl)ccc2[nH]1,1.673849977
3002,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0.881384657
3003,COc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C(=O)C2,1.47424541
3005,Cc1cc(CO)nc(N2CCCCC2)n1,1.426625106
3007,O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3cccs3)no2)CC1,1.056828653
3008,O=C(COCc1nc2ccccc2s1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.8360328
3009,O=C(CCn1ccc2ccccc21)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.429332313
3011,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,2.122406886
3012,CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1,0.869173027
3015,Cc1c(C(=O)NCCc2cc3nc(-c4ccco4)ccn3n2)cnn1C,1.46169357
3016,CN(C)Cc1ccnc(NC(=O)c2ccsc2)c1,0.82445127
3017,N#Cc1nc(-c2ccccc2)oc1NCc1ccc2c(c1)OCO2,2.318165633
3018,Clc1ccc(CSc2nc(-c3ccccc3)cs2)cn1,2.344101337
3020,CN1N=C(SCc2ccc(Cl)cc2Cl)Sc2c1cnn(C)c2=O,2.13664448
3022,Fc1cc(-c2noc(C3CCN(C4CC4)CC3)n2)cc(F)c1F,1.87478902
3023,Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,1.968226032
3027,Cc1ccc(C#N)c(NC(=O)CCc2ccccc2)n1,1.046690221
3028,O=C(NCCc1ccc(F)cc1)n1ccnc1,1.598757687
3029,Cc1noc(C)c1COc1ccc2ncccc2c1,1.938479696
3031,N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,1.961340398
3033,Cc1ccc(-c2cnc3ccccc3n2)cc1N,2.408026158
3035,Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,1.494224187
3037,CN(C)c1ccnc(NC(=O)c2cnsn2)c1,2.211774429
3038,Oc1cc(F)ccc1-c1nc(-c2ccncc2)no1,1.632771005
3039,Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,1.548143692
3040,Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,0.691788524
3041,O=C(C1CCCCC1)N1CCC[C@H]1Cn1nnc(-c2cccs2)n1,2.11231001
3043,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,0.784331948
3044,CC(C)(C)c1cc(C(=O)CSc2nnnn2-c2ccccc2)cc(C(C)(C)C)c1O,1.41703964
3046,O=C(CNC(=O)c1ccccc1Cl)Nc1cccc2c1CCCC2,1.778230864
3047,c1ccc(C2(CNc3nc4ccccc4o3)CCOCC2)cc1,2.111622036
3048,Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,1.654898161
3050,CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,2.227421323
3051,O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,1.41385276
3052,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,2.115533963
3053,O=C(NC1CCNCC1)c1ccc2cn[nH]c2c1,1.206637011
3055,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,1.323478988
3058,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1.243236538
3059,Cc1ccc(OCC2(O)CCN(CC3(O)CCN(c4ccccc4C)CC3)CC2)cc1,2.602153355
3064,Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,1.158814647
3065,O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,2.408387533
3066,CC(C)(C)c1ccc(C(O)CN2CCC(O)(c3ccc4c(c3)OCO4)CC2)cc1,1.661291977
3067,NC[C@H]1CC[C@@H](C(=O)Nc2ccc3[nH]ncc3c2)O1,1.247555947
3070,NC1CCCC(C(=O)Nc2ccc3[nH]ncc3c2)C1,1.104862518
3071,NC1CC(NC(=O)c2ccc(-c3cn[nH]c3)cn2)C12CCC2,0.929827481
3076,CNc1nc(C)cc(C(=O)Nc2ccc3[nH]ncc3c2)n1,1.328705712
3077,O=C(Nc1ccc(CN2CCCCC2)cc1)c1ccnc2[nH]cnc12,0.888010912
3082,c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,1.65965003
3084,NC(=O)c1noc([C@@H](CCCC2CCCCC2)CC(=O)NO)n1,0.863798539
3085,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1,0.881384657
3086,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,1.507059385
